frame,time_sec,x,y,z,Lp_dB
438,14.016,0.009999999999999981,-0.15000000000000002,0.3,69.7774476231533
439,14.048,0.19,-0.14,0.3,67.81069157719446
440,14.08,-0.11000000000000001,0.009999999999999981,0.3,66.22363361076091
441,14.112,-0.13,-0.18000000000000002,0.3,66.1389168943953
442,14.144,0.01999999999999999,-0.03,0.3,66.31928747851545
443,14.176,0.03999999999999998,-0.09000000000000001,0.3,66.74161606578036
444,14.208,0.10999999999999999,0.03999999999999998,0.3,67.03301737447218
445,14.24,-0.06,0.16999999999999998,0.3,66.05967544916639
446,14.272,-0.06,-0.19,0.3,65.02934538876099
447,14.304,0.10999999999999999,0.18,0.3,65.65815190309293
448,14.336,-0.05000000000000002,-0.11000000000000001,0.3,66.88124218085152
449,14.368,0.09999999999999998,-0.07,0.3,71.43464094232193
450,14.4,0.12,-0.07,0.3,70.89241264839158
451,14.432,0.13,0.2,0.3,69.28109277313881
452,14.464,0.08000000000000002,0.09999999999999998,0.3,65.9661885346662
453,14.496,0.15000000000000002,-0.11000000000000001,0.3,66.72470172535003
454,14.528,0.2,0.04999999999999999,0.3,67.51711116359144
455,14.56,0.13,-0.17,0.3,70.77901392678767
456,14.592,0.13,-0.17,0.3,72.25809028176782
457,14.624,0.15000000000000002,-0.19,0.3,75.58783319591511
458,14.656,0.13,0.2,0.3,72.08654708183016
459,14.688,-0.08000000000000002,0.08000000000000002,0.3,65.90377011880656
460,14.72,0.01999999999999999,0.0,0.3,67.64089242469987
