frame,time_sec,x,y,z,Lp_dB
438,14.016,0.009999999999999981,-0.15000000000000002,0.3,69.77744763495554
439,14.048,0.19,-0.14,0.3,67.81069160519874
440,14.08,-0.11000000000000001,0.009999999999999981,0.3,66.22363360880661
441,14.112,-0.13,-0.18000000000000002,0.3,66.13891689825549
442,14.144,0.01999999999999999,-0.03,0.3,66.31928746507812
443,14.176,0.03999999999999998,-0.09000000000000001,0.3,66.74161607100311
444,14.208,0.10999999999999999,0.03999999999999998,0.3,67.03301737903533
445,14.24,-0.06,0.16999999999999998,0.3,66.05967540537736
446,14.272,-0.06,-0.19,0.3,65.02934536435461
447,14.304,0.10999999999999999,0.18,0.3,65.65815193189535
448,14.336,-0.05000000000000002,-0.11000000000000001,0.3,66.88124215820989
449,14.368,0.09999999999999998,-0.07,0.3,71.43464093791083
450,14.4,0.12,-0.07,0.3,70.89241265961005
451,14.432,0.13,0.2,0.3,69.28109279013653
452,14.464,0.08000000000000002,0.09999999999999998,0.3,65.96618856257211
453,14.496,0.15000000000000002,-0.11000000000000001,0.3,66.7247017361032
454,14.528,0.2,0.04999999999999999,0.3,67.51711116982386
455,14.56,0.13,-0.17,0.3,70.77901394315808
456,14.592,0.13,-0.17,0.3,72.25809027694794
457,14.624,0.15000000000000002,-0.19,0.3,75.58783318559203
458,14.656,0.13,0.2,0.3,72.08654708745429
459,14.688,-0.08000000000000002,0.08000000000000002,0.3,65.90377012215369
460,14.72,0.01999999999999999,0.0,0.3,67.64089242849772
